restaurant_title,restaurant_address,restaurant_page,restaurant_note,restaurant_types,meal_type,sub_category,district
LaPiolaCucinaItaliana,臺北市大安區光復南路308巷45號,https://ifoodie.tw/restaurant/565637822756dd1d7a1b069f-La-Piola-Cucina-Ital,https://ifoodie.tw/blog/6800393780362db94901b42d/link,找相似餐廳;義式料理;精緻高級;約會餐廳,0,義式,大安區
金魚日本料理,臺北市大安區延吉街233巷18號,https://ifoodie.tw/restaurant/586bea832756dd757bb8f922-%E9%87%91%E9%AD%9A%E6%97%A5%E6%9C%AC%E6%96%99%E7%90%86,https://ifoodie.tw/blog/6800ff15ef90b210e40c9a96/link,找相似餐廳;日本料理;午餐;晚餐,0,日式,大安區
山上走走日式無菜單燒肉專門店台北華山店,臺北市中正區金山南路一段8號,https://ifoodie.tw/restaurant/64968426cb88155f3235d938-%E5%B1%B1%E4%B8%8A%E8%B5%B0%E8%B5%B0-%E6%97%A5%E5%BC%8F%E7%84%A1%E8%8F%9C%E5%96%AE%E7%87%92%E8%82%89%E5%B0%88%E9%96%80%E5%BA%97-%E5%8F%B0%E5%8C%97%E8%8F%AF%E5%B1%B1,https://ifoodie.tw/blog/68005f377be9c30cf0331989/link,找相似餐廳;燒肉;日本料理;精緻高級,0,日式,中正區
冰茶專賣店IcedTeaShop,臺北市萬華區武昌街二段5號3樓,https://ifoodie.tw/restaurant/663e1f34927f809a2e48aa62-%E5%86%B0%E8%8C%B6%E5%B0%88%E8%B3%A3%E5%BA%97-Iced-Tea-Shop,https://ifoodie.tw/blog/6800fe1bcc89f00cc7a222b7/link,找相似餐廳;酒吧;餐酒館;約會餐廳,0,其他,萬華區
小南港-懶人私廚,臺北市南港區中南街8號,https://ifoodie.tw/restaurant/566328772756dd1226aa7e44-%E5%B0%8F%E5%8D%97%E6%B8%AF-%E6%87%B6%E4%BA%BA%E7%A7%81%E5%BB%9A,https://ifoodie.tw/blog/6800393780362db94901b42e/link,找相似餐廳;早餐;小吃;早午餐;午餐,0,台式,南港區
翔鮨,臺北市中山區新生北路二段68巷11之2號,https://ifoodie.tw/restaurant/61aa31097cc7fc1a3b9c1479-%E7%BF%94%E9%AE%A8,https://ifoodie.tw/blog/6800a95496ee267c07afd5a4/link,找相似餐廳;日本料理;午餐;晚餐,0,日式,中山區
SUKHOTHAI蘇可泰泰(喜來登大飯店),臺北市中正區忠孝東路一段12號,https://ifoodie.tw/restaurant/559d4bc9c03a103ee86c5ec8-SUKHOTHAI-%E8%98%87%E5%8F%AF%E6%B3%B0%E6%B3%B0-%E5%96%9C%E4%BE%86%E7%99%BB%E5%A4%A7%E9%A3%AF,https://ifoodie.tw/blog/6800c6ca911d3eaf7b8df260/link,找相似餐廳;精緻高級;約會餐廳;合菜,0,其他,中正區
阜杭豆漿,臺北市中正區忠孝東路一段108號2樓,https://ifoodie.tw/restaurant/559dbd8ec03a103ee86ca34f-%E9%98%9C%E6%9D%AD%E8%B1%86%E6%BC%BF,https://ifoodie.tw/blog/6800aa3552292ceb1866cba7/link,找相似餐廳;早餐;小吃;外帶外送店家,0,台式,中正區
沙嗲士多,臺北市中正區羅斯福路三段316巷9弄4號,https://ifoodie.tw/restaurant/63b664e0d20d870fc785ac8e-%E6%B2%99%E5%97%B2%E5%A3%AB%E5%A4%9A,https://ifoodie.tw/blog/6800ff10ef90b210e40c9a94/link,找相似餐廳;港式料理;小吃;午餐;晚餐,0,台式,中正區
蘇杭餐廳,臺北市中正區濟南路一段2之1號,https://ifoodie.tw/restaurant/559de63bc03a103ee86cbd81-%E8%98%87%E6%9D%AD%E9%A4%90%E5%BB%B3,https://ifoodie.tw/blog/680038dc6f9dceb92aca818d/link,找相似餐廳;中式料理;合菜;午餐;晚餐,0,中式,中正區
五月雪客家私房珍釀,臺北市大安區敦化南路一段329巷16號,https://ifoodie.tw/restaurant/58cad4842756dd6030419932-%E4%BA%94%E6%9C%88%E9%9B%AA%E5%AE%A2%E5%AE%B6%E7%A7%81%E6%88%BF%E7%8F%8D%E9%87%80,https://ifoodie.tw/blog/6800aa3552292ceb1866cba8/link,找相似餐廳;中式料理;合菜;午餐;晚餐,0,中式,大安區
旺角迷你石頭火鍋,臺北市萬華區中華路一段74號,https://ifoodie.tw/restaurant/559d729fc03a103ee86c78f1-%E6%97%BA%E8%A7%92%E8%BF%B7%E4%BD%A0%E7%9F%B3%E9%A0%AD%E7%81%AB%E9%8D%8B,https://ifoodie.tw/blog/6800a9bbfc9c84abb4fb38d4/link,找相似餐廳;火鍋;中式料理;合菜;宵夜,0,中式,萬華區
上信饌玉信義店,臺北市大安區信義路四段218號,https://ifoodie.tw/restaurant/5c2c7c6722613964bb1f01d1-%E4%B8%8A%E4%BF%A1%E9%A5%8C%E7%8E%89-%E4%BF%A1%E7%BE%A9%E5%BA%97,https://ifoodie.tw/blog/67ffd8897be9c3d42fd38b7a/link,找相似餐廳;甜點;義式料理;精緻高級,0,義式,大安區
昊醇咖啡,臺北市中山區長春路7號,https://ifoodie.tw/restaurant/65db3e99927f8005d3c4d9fd-%E6%98%8A%E9%86%87%E5%92%96%E5%95%A1,https://ifoodie.tw/blog/6806d839eb74c475d9284a3f/link,找相似餐廳;咖啡;早午餐;甜點;下午茶,0,其他,中山區
鵝董,臺北市松山區八德路三段168號,https://ifoodie.tw/restaurant/6395e95ad20d876e3adf68fe-%E9%B5%9D%E8%91%A3,https://ifoodie.tw/blog/67ff03da5c5b5dba48aedbca/link,找相似餐廳;小吃;合菜;晚餐,0,台式,松山區
大龍峒肉羹-米粉湯,臺北市大同區重慶北路三段297號,https://ifoodie.tw/restaurant/559dc456c03a103ee86ca7f9-%E5%A4%A7%E9%BE%8D%E5%B3%92%E8%82%89%E7%BE%B9-%E7%B1%B3%E7%B2%89%E6%B9%AF,https://ifoodie.tw/blog/67ff04c0ea4e6dbe60eae382/link,找相似餐廳;小吃;早餐;午餐,0,台式,大同區
印渡風情OutofIndia慶城店,臺北市松山區慶城街16巷6號,https://ifoodie.tw/restaurant/5e64a95f2261396876cbcc5a-%E5%8D%B0%E6%B8%A1%E9%A2%A8%E6%83%85-Out-of-India-%E6%85%B6%E5%9F%8E,https://ifoodie.tw/blog/67ffc959927f80aa76f11230/link,找相似餐廳;咖哩;約會餐廳;午餐;晚餐,0,其他,松山區
アツアツ（ㄚㄗㄚㄗ）章魚燒,臺北市中山區中山北路一段83巷11之2號,https://ifoodie.tw/restaurant/6048721e7cc7fc6e3d6c2f80--%E7%AB%A0%E9%AD%9A%E7%87%92,https://ifoodie.tw/blog/67ff32fc927f807a2e223d8e/link,找相似餐廳;日本料理;咖哩;小吃;午餐,0,台式,中山區
文慶雞,臺北市中正區忠孝東路二段33號,https://ifoodie.tw/restaurant/559de375c03a103ee86cbb3a-%E6%96%87%E6%85%B6%E9%9B%9E,https://ifoodie.tw/blog/67fe92b87be9c3849c06ea57/link,找相似餐廳;午餐;晚餐;新加坡料理,0,其他,中正區
丰清揚麵食館,臺北市北投區中和街355號,https://ifoodie.tw/restaurant/643cb0becb881507677a17ec-%E4%B8%B0%E6%B8%85%E6%8F%9A%E9%BA%B5%E9%A3%9F%E9%A4%A8,https://ifoodie.tw/blog/67ff57d810579c3c95166d69/link,找相似餐廳;小吃;中式料理;午餐;晚餐,0,中式,北投區
碧海廚房敦北店,臺北市松山區敦化北路155巷10號1樓,https://ifoodie.tw/restaurant/66cf240e927f80056822e1dc-%E7%A2%A7%E6%B5%B7%E5%BB%9A%E6%88%BF-%E6%95%A6%E5%8C%97%E5%BA%97,https://ifoodie.tw/blog/67fee7b55520f866eb024ae2/link,找相似餐廳;中式料理;精緻高級;約會餐廳,0,中式,松山區
辛喬麻辣,臺北市信義區松仁路182號,https://ifoodie.tw/restaurant/663b7c51927f808295aaa0f6-%E8%BE%9B%E5%96%AC%E9%BA%BB%E8%BE%A3,https://ifoodie.tw/blog/67ff5840dcb43e6e92d84ade/link,找相似餐廳;火鍋;寵物友善;晚餐,0,台式,信義區
GiraPizza旋轉披薩,臺北市松山區敦化北路165巷6號,https://ifoodie.tw/restaurant/66d27313eb74c4af435a371f-Gira-Pizza-%E6%97%8B%E8%BD%89%E6%8A%AB%E8%96%A9,https://ifoodie.tw/blog/67ff15947be9c3abe8dac32f/link,找相似餐廳;義式料理;午餐;晚餐,0,義式,松山區
招治飯店,臺北市松山區南京東路四段133巷4弄6號1樓,https://ifoodie.tw/restaurant/6226a198baf6d35f560b15a0-%E6%8B%9B%E6%B2%BB%E9%A3%AF%E5%BA%97,https://ifoodie.tw/blog/67fee7b55520f866eb024ae4/link,找相似餐廳;中式料理;合菜;午餐;晚餐,0,中式,松山區
漢來海港餐廳天母店,臺北市士林區中山北路六段77號7樓,https://ifoodie.tw/restaurant/5849a12d2756dd614fb513b4-%E6%BC%A2%E4%BE%86%E6%B5%B7%E6%B8%AF%E9%A4%90%E5%BB%B3-%E5%A4%A9%E6%AF%8D%E5%BA%97,https://ifoodie.tw/blog/67ff5841dcb43e6e92d84ae2/link,找相似餐廳;小吃;午餐;晚餐;下午茶,0,台式,士林區
東區好好味港式菠蘿包,臺北市大安區復興南路一段107巷19號,https://ifoodie.tw/restaurant/559d07d8c03a103ee86c3582-%E6%9D%B1%E5%8D%80-%E5%A5%BD%E5%A5%BD%E5%91%B3-%E6%B8%AF%E5%BC%8F%E8%8F%A0%E8%98%BF%E5%8C%85,https://ifoodie.tw/blog/67ffad0689cec5e3d18f9277/link,找相似餐廳;港式料理;午餐;晚餐,0,其他,大安區
花娘小館,臺北市松山區敦化北路165巷9號1樓,https://ifoodie.tw/restaurant/55a67f1fc03a104df53ca6c4-%E8%8A%B1%E5%A8%98%E5%B0%8F%E9%A4%A8,https://ifoodie.tw/blog/67fee7b55520f866eb024ade/link,找相似餐廳;中式料理;合菜;午餐;晚餐,0,中式,松山區
醉楓園小館,臺北市松山區八德路三段8巷5號,https://ifoodie.tw/restaurant/559d20b7c03a103ee86c4273-%E9%86%89%E6%A5%93%E5%9C%92%E5%B0%8F%E9%A4%A8,https://ifoodie.tw/blog/67fee7b55520f866eb024ae0/link,找相似餐廳;中式料理;港式料理;合菜,0,中式,松山區
十二月粥品•茶飲•私房菜｜台北小巨蛋店,臺北市松山區南京東路四段45號,https://ifoodie.tw/restaurant/67ffac97eb74c473738077f6-%E5%8D%81%E4%BA%8C%E6%9C%88-%E7%B2%A5%E5%93%81-%E8%8C%B6%E9%A3%B2-%E7%A7%81%E6%88%BF%E8%8F%9C-%E5%8F%B0%E5%8C%97%E5%B0%8F%E5%B7%A8%E8%9B%8B%E5%BA%97,https://ifoodie.tw/blog/67ffac64eb74c4737230d3b0/link,小吃;茶店,0,台式,松山區
申浦尚宴,臺北市大安區信義路四段152號,https://ifoodie.tw/restaurant/5c5028b723679c7db186b847-%E7%94%B3%E6%B5%A6%E5%B0%9A%E5%AE%B4,https://ifoodie.tw/blog/67fee7590daa0266ad9ceb51/link,找相似餐廳;中式料理;合菜;午餐;晚餐,0,中式,大安區
味有招（原無名鹹粥、汕頭乾麵）,臺北市中正區汀州路一段90號,https://ifoodie.tw/restaurant/559da0f7c03a103ee86c9281-%E5%91%B3%E6%9C%89%E6%8B%9B-%E5%8E%9F%E7%84%A1%E5%90%8D%E9%B9%B9%E7%B2%A5-%E6%B1%95%E9%A0%AD%E4%B9%BE%E9%BA%B5-,https://ifoodie.tw/blog/67ff58b42ed7aaa92800cd21/link,找相似餐廳;小吃;早午餐;早餐,0,台式,中正區
L'AGE熟成餐廳,臺北市大安區仁愛路三段143巷25號,https://ifoodie.tw/restaurant/586be7be2756dd757bb8f8ba-L-AGE-%E7%86%9F%E6%88%90%E9%A4%90%E5%BB%B3,https://ifoodie.tw/blog/67ff16027be9c3abe9343bd6/link,找相似餐廳;義式料理;餐酒館;牛排,0,美式,大安區
富錦樹台菜香檳,臺北市松山區敦化北路199巷17號1樓,https://ifoodie.tw/restaurant/55a60971c03a102ec14160d5-%E5%AF%8C%E9%8C%A6%E6%A8%B9%E5%8F%B0%E8%8F%9C%E9%A6%99%E6%AA%B3,https://ifoodie.tw/blog/67fee7b55520f866eb024adf/link,找相似餐廳;中式料理;精緻高級;約會餐廳,0,中式,松山區
二空眷村小館,臺北市松山區敦化北路155巷14號,https://ifoodie.tw/restaurant/559d74e6c03a103ee86c7a56-%E4%BA%8C%E7%A9%BA%E7%9C%B7%E6%9D%91%E5%B0%8F%E9%A4%A8,https://ifoodie.tw/blog/67ff03da5c5b5dba48aedbc9/link,找相似餐廳;中式料理;合菜;午餐;晚餐,0,中式,松山區
大稻埕魯肉飯,臺北市大同區長安西路220巷17號,https://ifoodie.tw/restaurant/59a30a4d2756dd5445be4d3f-%E5%A4%A7%E7%A8%BB%E5%9F%95%E9%AD%AF%E8%82%89%E9%A3%AF,https://ifoodie.tw/blog/67ff58ae2ed7aaa92800cd20/link,找相似餐廳;小吃;甜點;午餐;下午茶,0,台式,大同區
叁星燒肉重飯-ミツボシ南港本店,臺北市南港區經貿二路131號,https://ifoodie.tw/restaurant/67ffaec1927f80611ff20554-%E5%8F%81%E6%98%9F%E7%87%92%E8%82%89%E9%87%8D%E9%A3%AF-%E5%8D%97%E6%B8%AF%E6%9C%AC%E5%BA%97,https://ifoodie.tw/blog/67ff740518af3081015b8952/link,燒肉,0,其他,南港區
張記鍋貼牛肉麵,臺北市中正區衡陽路79之1號,https://ifoodie.tw/restaurant/595d2a832756dd27e0ff11e6-%E5%BC%B5%E8%A8%98%E9%8D%8B%E8%B2%BC%E7%89%9B%E8%82%89%E9%BA%B5,https://ifoodie.tw/blog/67fe5b20fd19b7933dac3d5c/link,找相似餐廳;小吃;牛肉麵;午餐,0,台式,中正區
阿明炒鱔魚,臺北市大安區延吉街131巷2弄5號,https://ifoodie.tw/restaurant/606090d57cc7fc03c3203983-%E9%98%BF%E6%98%8E%E7%82%92%E9%B1%94%E9%AD%9A,https://ifoodie.tw/blog/67fe5ab8e0e46a93001b9162/link,找相似餐廳;小吃;午餐;晚餐,0,台式,大安區
環南市場米苔目,臺北市萬華區長順街5號,https://ifoodie.tw/restaurant/559da2dbc03a103ee86c9346-%E7%92%B0%E5%8D%97%E5%B8%82%E5%A0%B4-%E7%B1%B3%E8%8B%94%E7%9B%AE,https://ifoodie.tw/blog/67fdb1fc1ccc530f0ac5fb9f/link,找相似餐廳;小吃;早餐;午餐,0,台式,萬華區
營養號橋下蚵仔湯,臺北市萬華區西園路一段258號,https://ifoodie.tw/restaurant/58355c1123679c1518dd6643-%E7%87%9F%E9%A4%8A%E8%99%9F%E6%A9%8B%E4%B8%8B%E8%9A%B5%E4%BB%94%E6%B9%AF,https://ifoodie.tw/blog/67fe06c3f7679edcc859ca8c/link,找相似餐廳;小吃;午餐;麵食;壽司,0,台式,萬華區
廣東羊城小食,臺北市中正區重慶南路一段46巷2號,https://ifoodie.tw/restaurant/55a6842fc03a104df53ca80b-%E5%BB%A3%E6%9D%B1%E7%BE%8A%E5%9F%8E%E5%B0%8F%E9%A3%9F,https://ifoodie.tw/blog/67fe6f76eb74c4c3bfe79e09/link,找相似餐廳;午餐;晚餐;廣東菜,0,中式,中正區
米與多蜜,臺北市松山區東興路23號,https://ifoodie.tw/restaurant/643134f5e94eda73a8a36712-%E7%B1%B3%E8%88%87%E5%A4%9A%E8%9C%9C,https://ifoodie.tw/blog/67fe234bd4e4ff2f5b3ab326/link,找相似餐廳;美式料理;咖哩;日本料理,0,日式,松山區
老牌張豬腳飯,臺北市大同區民族西路296號,https://ifoodie.tw/restaurant/559dd46dc03a103ee86cb0d1-%E8%80%81%E7%89%8C%E5%BC%B5%E8%B1%AC%E8%85%B3%E9%A3%AF,https://ifoodie.tw/blog/67fd963c816ed6e2cc69d49b/link,找相似餐廳;小吃;午餐;晚餐,0,台式,大同區
長白小館,臺北市大安區光復南路240巷53號,https://ifoodie.tw/restaurant/559d0910c03a103ee86c361c-%E9%95%B7%E7%99%BD%E5%B0%8F%E9%A4%A8,https://ifoodie.tw/blog/67fd95d3641a05e28f910dc5/link,找相似餐廳;中式料理;火鍋;合菜;午餐,0,中式,大安區
慢溫MenWen台北旗艦店X慢溫密室,臺北市大安區忠孝東路四段181巷40弄14號,https://ifoodie.tw/restaurant/68344ede7be9c3005e731518-%E6%85%A2%E6%BA%ABMenWen%E5%8F%B0%E5%8C%97%E6%97%97%E8%89%A6%E5%BA%97-X-%E6%85%A2%E6%BA%AB%E5%AF%86%E5%AE%A4,https://ifoodie.tw/blog/68344d91eb74c4f54b42548c/link,甜點;約會餐廳;下午茶,1,,
箱庭山本屋｜HakoniwaYamamotoya｜JapaneseCafe,臺北市大安區金山南路二段203巷17號0km山物所A棟,https://ifoodie.tw/restaurant/683440a5eb74c4ee501d7fce-%E7%AE%B1%E5%BA%AD-%E5%B1%B1%E6%9C%AC%E5%B1%8B-HakoniwaYamam,https://ifoodie.tw/blog/683440737be9c3005e730cfc/link,咖啡;甜點;新開幕;下午茶,1,,
加福奇士蛋糕專門店,臺北市大同區延平北路二段72號,https://ifoodie.tw/restaurant/55a59b95c03a10241de67496-%E5%8A%A0%E7%A6%8F%E5%A5%87%E5%A3%AB%E8%9B%8B%E7%B3%95%E5%B0%88%E9%96%80%E5%BA%97,https://ifoodie.tw/blog/683469261a72b7c121237314/link,找相似餐廳;蛋糕;甜點;下午茶,1,,
米爾利甜點創作-MêlerPatisserie,臺北市大同區大同區赤峰街26號,https://ifoodie.tw/restaurant/58f3b2042756dd059715f6e6-%E7%B1%B3%E7%88%BE%E5%88%A9%E7%94%9C%E9%BB%9E%E5%89%B5%E4%BD%9C-M-ler-Patiss,https://ifoodie.tw/blog/6831f4b47be9c35b1e6db37a/link,找相似餐廳;甜點;蛋糕;下午茶,1,,
小宅門渡,臺北市士林區通河街104號,https://ifoodie.tw/restaurant/65425242927f807ec4ea7180-%E5%B0%8F%E5%AE%85%E9%96%80-%E6%B8%A1,https://ifoodie.tw/blog/6831c694e9decd7835440484/link,找相似餐廳;甜點;蛋糕;咖啡;下午茶,1,,
波赫士領地精品咖啡館昌吉店,臺北市大同區昌吉街22號1樓,https://ifoodie.tw/restaurant/63c3ff6401ba3362a9d43816-%E6%B3%A2%E8%B5%AB%E5%A3%AB%E9%A0%98%E5%9C%B0%E7%B2%BE%E5%93%81%E5%92%96%E5%95%A1%E9%A4%A8-%E6%98%8C%E5%90%89%E5%BA%97,https://ifoodie.tw/blog/68315ee7eb74c4a287f05dfa/link,找相似餐廳;咖啡;蛋糕;甜點;下午茶,1,,
統一多拿滋北車捷運門市,臺北市中正區忠孝西路一段49號捷運臺北車站M5出口及Z區地下街B1(近,https://ifoodie.tw/restaurant/68307603927f8058f7b626eb-%E7%B5%B1%E4%B8%80%E5%A4%9A%E6%8B%BF%E6%BB%8B%E5%8C%97%E8%BB%8A%E6%8D%B7%E9%81%8B%E9%96%80%E5%B8%82,https://ifoodie.tw/blog/682fcc6de12ef3e92c531c12/link,甜點,1,,
貝克宅忠孝店,臺北市大安區忠孝東路三段248巷13弄16號,https://ifoodie.tw/restaurant/657911bceb74c44378ccf3c3-%E8%B2%9D%E5%85%8B%E5%AE%85-%E5%BF%A0%E5%AD%9D%E5%BA%97,https://ifoodie.tw/blog/68306a96927f80cc9a52cd15/link,找相似餐廳;甜點;蛋糕;下午茶,1,,
KANGArtisanBakery,臺北市松山區敦化北路120巷19號,https://ifoodie.tw/restaurant/67b72c11927f8046d6a192e7-KANG-Artisan-Bakery,https://ifoodie.tw/blog/682e5d8c0b2f14d01c1ea510/link,找相似餐廳;甜點;下午茶;烘焙坊,1,,
金田屋KANADAYA(僅供外帶）,臺北市大同區赤峰街49巷20號,https://ifoodie.tw/restaurant/67bc7206927f8046d7ab2f63-%E9%87%91%E7%94%B0%E5%B1%8BKANADAYA-%E5%83%85%E4%BE%9B%E5%A4%96%E5%B8%B6-,https://ifoodie.tw/blog/682eeaac546874460c01c588/link,找相似餐廳;甜點;下午茶,1,,
光生MITSUO,臺北市大同區太原路11巷20號,https://ifoodie.tw/restaurant/682f2467927f8058f7b18a55-%E5%85%89%E7%94%9F-MITSUO,https://ifoodie.tw/blog/682ecf7664636d8e68d9eaf4/link,咖啡;下午茶,1,,
LillianeBakery莉莉安可頌烘焙專門店,臺北市松山區八德路三段12巷63弄40號,https://ifoodie.tw/restaurant/641c539b77b9e97d4cb45615-Lilliane-Bakery-%E8%8E%89%E8%8E%89%E5%AE%89%E5%8F%AF,https://ifoodie.tw/blog/682dd1985362b0ffc79bb48a/link,找相似餐廳;咖啡;甜點;寵物友善;蛋糕,1,,
MissVBakery,臺北市松山區敦化北路222巷6號,https://ifoodie.tw/restaurant/5b43a4e32756dd28ca44dea1-Miss-V-Bakery,https://ifoodie.tw/blog/682d0d68469ed9af61a9d052/link,找相似餐廳;咖啡;親子餐廳;蛋糕;甜點,1,,
水岸茶屋麗禧酒店,臺北市北投區幽雅路30號,https://ifoodie.tw/restaurant/59cdb58f2261391b22ff0b7c-%E6%B0%B4%E5%B2%B8%E8%8C%B6%E5%B1%8B-%E9%BA%97%E7%A6%A7%E9%85%92%E5%BA%97,https://ifoodie.tw/blog/682dd0feba2e3aff81e829be/link,找相似餐廳;下午茶;茶店,1,,
Locallocal中山,臺北市中山區長安西路19巷2弄29號,https://ifoodie.tw/restaurant/6804be15927f80bf637f446e-Local-local-%E4%B8%AD%E5%B1%B1,https://ifoodie.tw/blog/682c4870b8ea565d2c739a3f/link,找相似餐廳;咖啡;約會餐廳;新開幕,1,,
Lafossette老法的酒窩法式甜點,臺北市大安區和平東路二段157號,https://ifoodie.tw/restaurant/682b300b927f8058f7b022c1-La-fossette-%E8%80%81%E6%B3%95%E7%9A%84%E9%85%92%E7%AA%A9-%E6%B3%95%E5%BC%8F,https://ifoodie.tw/blog/682ad9c714f041f45aace637/link,甜點;蛋糕,1,,
古亭丸之內咖啡MusicXDrinksbytripper（營業時間以IG為準）,臺北市中正區南昌路二段71巷10弄1號,https://ifoodie.tw/restaurant/6829de7e927f8058f7b01e82-%E5%8F%A4%E4%BA%AD%E4%B8%B8%E4%B9%8B%E5%85%A7%E5%92%96%E5%95%A1-Music-X-Drin,https://ifoodie.tw/blog/682918d13ce73ac04411cb94/link,下午茶;精品咖啡,1,,
OOXX_TEATACTOE,臺北市信義區忠孝東路五段15巷10號,https://ifoodie.tw/restaurant/6827ff467be9c3a29520514e-OOXX-TEA-TAC-TOE,https://ifoodie.tw/blog/6827fef6927f80d0f4b70198/link,冰品飲料;輕食,1,,
SOILTaipei,臺北市松山區八德路三段74巷94號,https://ifoodie.tw/restaurant/68288cfd927f8058f7b01b90-SOIL-Taipei,https://ifoodie.tw/blog/68288c37225ed3ec1a1582c4/link,咖啡;蛋糕;甜點;下午茶,1,,
At.First_More早寓,臺北市大安區仁愛路四段345巷4弄3號,https://ifoodie.tw/restaurant/67f522c9927f80bfb72b4202-At-First-More%E6%97%A9%E5%AF%93,https://ifoodie.tw/blog/6825a5e9eb74c42c19a9aa43/link,找相似餐廳;咖啡;親子餐廳;寵物友善,1,,
肉桂先生Mr.cinnamon,臺北市大同區長安西路78巷1弄2號,https://ifoodie.tw/restaurant/617f49db781cc0583593259a-%E8%82%89%E6%A1%82%E5%85%88%E7%94%9F-Mr-cinnamon,https://ifoodie.tw/blog/6825e92879253c63bf92ceba/link,找相似餐廳;甜點;下午茶,1,,
叮噹脆皮雞蛋糕,臺北市文山區興隆路一段15樓號2號,https://ifoodie.tw/restaurant/6825ea0d927f8058f7a6dc08-%E5%8F%AE%E5%99%B9%E8%84%86%E7%9A%AE%E9%9B%9E%E8%9B%8B%E7%B3%95,https://ifoodie.tw/blog/682524472a45fd020958a953/link,甜點,1,,
MUSANDCOFFEEGRANARY漠杉咖啡,臺北市士林區忠誠路一段149號,https://ifoodie.tw/restaurant/66e6371c7be9c363a65a25ac-MUSAND-COFFEE-GRANAR,https://ifoodie.tw/blog/6822812308279dfc7aadc27b/link,找相似餐廳;咖啡;下午茶,1,,
東咖啡DongCoffeeBar,臺北市信義區和平東路三段391巷8弄8號1樓號,https://ifoodie.tw/restaurant/5a93ab88f524683e5949fb8c-%E6%9D%B1%E5%92%96%E5%95%A1-Dong-Coffee-Bar,https://ifoodie.tw/blog/6832cc357be9c39d91d50db4/link,找相似餐廳;咖啡;酒吧;甜點;下午茶,1,,
予菓．銅鑼燒&咖啡手作工坊,臺北市士林區士東路66號1F,https://ifoodie.tw/restaurant/5c852f2d23679c36616a14f5-%E4%BA%88%E8%8F%93-%E9%8A%85%E9%91%BC%E7%87%92-%E5%92%96%E5%95%A1%E6%89%8B%E4%BD%9C%E5%B7%A5%E5%9D%8A,https://ifoodie.tw/blog/68219f57174700d46977f4d0/link,找相似餐廳;咖啡;甜點;下午茶,1,,
4F劇場咖啡LePromenoir(中山堂),台北市中正區延平南路98號4樓,https://ifoodie.tw/restaurant/56de20f72756dd2f3e5dcd8e--F%E5%8A%87%E5%A0%B4%E5%92%96%E5%95%A1-Le-Promenoir-,https://ifoodie.tw/blog/6821f3b6da0cfb24ce87a20d/link,找相似餐廳;咖啡;甜點;下午茶,1,,
LillianeBakery莉莉安可頌,臺北市南港區南港路一段55號,https://ifoodie.tw/restaurant/67e501fe7be9c3f60ac9f549-Lilliane-Bakery%E8%8E%89%E8%8E%89%E5%AE%89%E5%8F%AF%E9%A0%8C,https://ifoodie.tw/blog/68212fc2dfae9018dc570c60/link,找相似餐廳;咖啡;蛋糕;甜點;下午茶,1,,
致青春ToYouthRestaurant｜萬華聚餐西門美食台灣菜推薦TaiwanFood,臺北市萬華區中華路一段94號,https://ifoodie.tw/restaurant/6821c9e0eb74c47cd01d520c-%E8%87%B4%E9%9D%92%E6%98%A5-ToYouth-Restaura,https://ifoodie.tw/blog/6821c9a57be9c3c4721a10a3/link,咖啡,1,,
第二人生咖啡館士林店,臺北市士林區美德街74號,https://ifoodie.tw/restaurant/64789cb301ba33741c4fd56b-%E7%AC%AC%E4%BA%8C%E4%BA%BA%E7%94%9F%E5%92%96%E5%95%A1%E9%A4%A8-%E5%A3%AB%E6%9E%97%E5%BA%97,https://ifoodie.tw/blog/68219f57174700d46977f4cf/link,找相似餐廳;咖啡;蛋糕;寵物友善;咖哩,1,,
高記茶莊,臺北市北投區清江路25巷54號,https://ifoodie.tw/restaurant/559d727fc03a103ee86c78e1-%E9%AB%98%E8%A8%98%E8%8C%B6%E8%8E%8A,https://ifoodie.tw/blog/68212eda81159a152cd6ddc1/link,找相似餐廳;飲料店;咖啡;冰品飲料,1,,
三角冰,臺北市文山區羅斯福路五段170巷10號,https://ifoodie.tw/restaurant/576ad37f2756dd134634d15f-%E4%B8%89%E8%A7%92%E5%86%B0,https://ifoodie.tw/blog/68204dd7e86d4ca7c27402d2/link,找相似餐廳;甜點;冰品飲料;刨冰,1,,
十杯極致手作茶飲公館店,臺北市中正區汀州路三段277號,https://ifoodie.tw/restaurant/5fdcbb262756dd79f8c3b632-%E5%8D%81%E6%9D%AF%E6%A5%B5%E8%87%B4%E6%89%8B%E4%BD%9C%E8%8C%B6%E9%A3%B2-%E5%85%AC%E9%A4%A8%E5%BA%97,https://ifoodie.tw/blog/68204dd7e86d4ca7c27402d6/link,找相似餐廳;飲料店;下午茶;茶店,1,,
SmileFroyo概念店,臺北市大同區南京西路25巷18之3號,https://ifoodie.tw/restaurant/624d94f47cc7fc13c7f82543-Smile-Froyo-%E6%A6%82%E5%BF%B5%E5%BA%97,https://ifoodie.tw/blog/681fdd49c9ac11eccd9c5902/link,找相似餐廳;甜點;蛋糕;冰品飲料,1,,
